Date,Open,High,Low,Close,Adj Close,Volume
2021-07-09,115.129997,117.260002,115.129997,116.680000,115.918022,253300
2021-07-12,115.830002,117.169998,115.250000,115.779999,115.023895,362800
2021-07-13,116.589996,117.860001,115.980003,116.120003,115.361679,296300
2021-07-14,118.199997,118.470001,115.800003,116.470001,115.709396,291700
2021-07-15,116.629997,118.540001,115.980003,118.089996,117.318817,313700
2021-07-16,117.580002,117.989998,115.019997,115.419998,114.666245,335200
2021-07-19,114.449997,115.510002,113.389999,114.639999,113.891342,326300
2021-07-20,115.410004,117.480003,114.889999,115.750000,114.994102,532900
2021-07-21,114.459999,116.959999,114.459999,116.320000,115.560371,272900
2021-07-22,115.860001,117.000000,114.510002,116.010002,115.252403,180700
2021-07-23,115.709999,116.800003,114.690002,116.449997,115.689522,158800
2021-07-26,116.639999,118.059998,116.550003,117.260002,116.494240,277700
